HC16,HC13,HC06,HC03,RRMS18,RRMS16,SPMS10,SPMS03
2,0,1,1,1,5,2,4
0,0,0,0,0,0,0,0
0,1,0,1,0,0,1,1
0,0,0,0,2,0,0,0
5,4,0,1,2,1,2,4
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
39,32,11,35,24,13,10,10
0,3,1,3,0,3,0,1
0,0,0,0,0,0,0,0
4,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,4,0,2,0,1
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
25,35,24,26,15,9,26,17
102,76,67,72,79,92,119,77
5,14,8,9,6,7,11,9
0,0,3,2,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,3,4,0,0,0,1
2,0,0,2,0,1,3,0
1,3,0,1,2,1,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
199,238,275,289,366,278,193,215
83,50,55,65,62,65,33,42
0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,4
0,3,1,2,6,2,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0
98,79,112,73,196,267,110,165
304,200,299,301,197,174,117,173
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
2,0,1,1,1,1,0,4
4,2,0,0,3,1,4,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
106,102,60,129,141,106,112,107
0,0,0,0,0,0,0,0
961,1063,946,1224,1180,1037,882,1010
0,0,0,0,0,0,0,0
137,179,188,190,205,144,127,160
0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19,10,12,8,10,5,14,8
0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,1,3,0,3,0,0
0,0,0,0,0,0,0,0
1,1,1,0,2,4,2,0
0,0,0,0,0,0,0,2
15,21,19,18,9,13,5,8
0,0,0,0,0,0,0,0
578,280,303,187,282,270,308,385
4,1,0,1,1,0,2,7
0,0,0,0,0,0,0,0
14,14,16,26,25,15,11,9
5,0,1,0,0,0,0,0
4,11,11,10,12,10,5,7
2300,4512,1785,2448,2404,1858,1358,2585
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17125,18176,14413,11823,18294,19338,18703,20533
0,0,0,0,0,0,0,0
3526,3474,3087,2348,3283,3643,5043,4259
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9,23,32,8,23,4,3,10
0,2,1,0,1,1,0,3
554,449,173,267,625,144,267,158
0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0
0,2,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,1,2,2,2,0,0,1
78,37,43,117,12,19,25,25
8,14,4,18,12,20,14,5
0,0,0,0,0,0,0,0
11,13,18,19,19,11,13,32
0,0,0,0,0,0,0,0
100,87,60,122,69,109,45,67
2,0,2,9,3,9,1,0
0,0,0,0,0,0,0,0
1,0,0,0,2,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
67,125,77,91,132,130,148,80
9,11,3,16,9,3,5,5
1672,993,1762,1088,1426,2206,1557,2566
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0
2,0,2,6,4,1,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
43,42,33,23,43,53,39,24
0,0,0,2,5,0,1,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,0,3,2,0,3,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
707,827,703,809,721,723,649,654
9,14,16,25,5,1,8,14
0,0,0,0,0,0,0,0
2,2,0,0,0,0,1,0
1126,917,1099,654,1073,1262,1101,1128
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
41,36,15,25,19,35,44,34
0,1,0,0,0,0,0,0
13,15,15,20,14,13,6,18
2,2,0,0,4,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0
0,0,0,1,0,1,0,1
368,488,355,399,346,316,276,332
7,8,0,14,9,5,4,2
3,4,2,1,3,3,0,8
1,14,4,5,5,6,1,5
0,0,0,4,0,0,0,0
4390,1208,1124,880,2496,3280,2737,994
2,3,8,1,6,2,4,5
23,23,26,38,45,25,5,6
0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
0,1,7,4,9,6,2,10
0,0,0,0,0,0,0,0
181,219,216,208,271,251,203,174
0,0,0,0,0,0,0,0
388,463,298,499,480,600,495,337
13,23,14,41,18,24,19,30
0,1,1,2,1,1,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
493,545,477,496,476,449,353,437
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,2,0,0,0,0,0
0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0
74,105,87,123,109,84,66,74
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
360,385,386,420,566,386,299,394
148,146,105,171,199,257,144,157
117,99,82,121,100,120,98,81
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,10,8,14,12,21,19,11
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
50,36,39,57,59,39,32,50
23,33,21,12,28,19,23,21
11,7,13,19,17,15,8,4
187,177,190,234,188,142,129,182
24,35,15,2,40,32,0,1
2603,2136,2493,2694,2670,2729,2644,2481
1,0,0,1,2,0,0,0
52,25,37,30,52,83,23,29
137,94,115,104,54,145,112,191
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
14,18,21,25,15,13,27,12
2,0,0,0,0,0,0,0
23,46,29,45,45,30,26,17
274,320,352,331,342,252,251,288
2709,3074,3290,4084,3613,2715,2066,2621
0,0,0,0,0,1,3,0
2667,2898,2416,3569,2877,2568,2155,2327
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12,19,17,11,17,12,8,6
0,0,0,0,0,0,0,0
929,894,783,1056,1110,1095,1004,906
14,1,3,3,4,13,5,8
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
53,38,47,43,32,23,55,51
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12,11,7,10,5,9,8,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
182,196,156,223,155,165,166,140
0,0,0,0,0,0,0,0
49,61,56,89,75,54,26,52
0,0,0,0,0,0,0,2
2411,2387,2144,2082,2326,2355,2608,2214
0,0,1,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
33,44,34,41,59,28,37,35
4,7,8,8,3,6,4,3
2,2,1,1,2,1,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
125,200,151,154,126,116,121,165
14,42,19,57,47,28,16,24
5517,4920,2934,3744,3724,5330,5445,4498
0,0,0,0,0,0,0,0
905,1017,861,1228,1109,1019,1032,1016
3,7,2,9,8,6,0,8
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
527,497,412,464,594,371,381,786
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0
29,19,34,26,17,20,53,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,3,2,8,11,3,6,2
360,429,187,280,305,453,431,394
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,7,1,6,3,0,0,0
0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
10,9,13,7,11,12,10,11
0,0,0,0,0,0,0,0
901,926,819,1029,1112,964,530,948
0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0
617,622,666,870,754,614,304,381
1840,2173,1785,2481,2305,2114,1430,1992
0,0,0,0,0,0,0,0
1083,1023,1289,1383,1357,1223,719,1200
0,0,0,0,0,0,0,0
1823,1589,1463,1967,1535,1628,1409,1241
0,0,0,0,0,0,0,0
13,13,25,31,26,17,10,11
84,88,79,151,73,90,32,50
1,0,0,0,5,0,0,0
260,344,298,298,274,242,245,281
8,10,3,12,12,10,6,4
69,53,78,49,80,93,63,66
0,1,0,2,1,1,0,0
5,5,5,7,2,2,3,1
0,0,0,0,0,0,0,0
593,709,443,521,532,550,350,434
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
28,20,28,20,2,11,14,28
19,34,49,37,46,39,5,26
0,2,1,1,0,0,0,2
90,103,25,7,55,15,25,17
0,0,0,0,0,0,0,1
82,143,36,89,102,138,97,39
171,148,154,193,168,140,119,143
0,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0
1,5,0,0,1,2,1,5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
58,81,64,107,88,79,74,50
112,82,111,178,114,55,69,47
0,0,0,0,0,0,0,0
6,3,1,0,2,6,5,4
73,78,111,76,104,94,39,49
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17,20,11,7,32,24,6,17
2,11,0,4,4,1,12,7
26,30,28,30,51,30,29,28
32,47,38,41,69,39,30,80
0,0,0,0,2,0,0,0
999,1203,954,1110,1185,1120,987,992
1257,974,1204,853,1144,1562,1778,1452
282,210,197,128,115,141,121,186
25,15,42,11,23,27,15,28
317,705,385,379,553,388,391,433
972,936,1026,1005,1108,1019,1074,1107
0,0,0,0,0,0,0,0
49,42,78,64,76,44,41,48
2908,2737,2621,2975,2963,2965,1549,2565
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9,4,3,12,5,5,4,9
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
502,630,703,696,653,606,372,539
14,8,13,24,7,8,13,9
5,1,2,8,1,1,2,6
308,368,349,499,427,320,280,327
290,356,303,503,494,381,248,262
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1502,2014,1467,1905,2148,1958,1562,1558
974,1038,825,1004,941,939,1095,970
1194,1059,1019,1315,1101,944,816,801
1203,1513,1323,1482,1479,1379,1328,1303
63,43,20,37,20,30,21,50
114,208,166,261,252,161,141,158
2035,1986,1658,1825,2247,2285,1948,1982
763,800,772,968,845,743,559,658
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,1,0,0,2,1,2,1
0,0,0,0,0,0,0,0
6,13,7,9,7,9,21,3
0,0,0,0,0,0,0,0
6,7,4,3,3,5,5,6
0,0,0,0,0,0,0,0
1,0,1,20,1,1,0,0
1147,1255,1469,1550,1120,927,718,873
13,21,20,15,14,18,44,46
5,20,8,16,12,14,3,7
0,0,0,0,0,0,0,0
1,2,4,2,2,9,1,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17,49,36,35,33,17,30,20
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
1172,1069,1024,1263,1161,1041,1138,1120
54,104,53,44,34,49,29,51
0,2,1,2,0,4,1,1
0,0,0,0,0,0,0,0
0,1,0,0,0,2,0,0
0,1,0,0,0,0,0,0
0,0,0,0,1,0,1,0
300,339,463,458,454,264,89,372
1105,923,1037,1053,1014,1156,956,883
4,4,2,3,2,2,0,2
1,1,1,0,0,1,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,2,7,6,2,2,2,2
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
169,225,217,285,251,165,112,180
0,0,0,0,0,0,0,0
663,760,880,1090,1181,599,420,539
0,1,0,1,0,0,0,0
155,145,111,138,146,166,151,138
2,10,6,20,11,3,3,4
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,3,0,0,1,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
649,583,626,858,777,693,557,541
3,0,0,0,3,1,5,0
1,1,0,1,0,1,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,16,9,28,23,19,10,7
118,223,70,132,152,99,140,104
0,0,0,0,0,0,0,0
1,2,0,8,4,1,3,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
356,428,545,599,590,361,378,538
8,7,3,11,18,7,5,10
139,111,190,143,141,157,88,116
0,1,1,4,1,0,2,0
1571,1829,1344,1302,1364,1476,1558,1433
59,133,68,99,116,66,60,82
1,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0
767,622,1268,1998,752,287,631,440
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,2,1
1,0,0,1,2,0,0,0
13,11,16,14,18,15,7,13
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
38,29,5,24,15,33,16,21
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0
183,104,73,93,118,171,93,97
0,0,0,0,0,0,0,0
1,0,0,5,0,5,0,0
0,0,0,0,0,0,0,0
0,3,0,2,3,3,2,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
163,333,129,142,134,102,147,204
7205,6799,5273,6200,7256,7919,6821,6864
14,16,11,6,15,9,1,7
1,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0
1680,1410,1608,1434,1719,2143,1398,1874
4,0,8,4,2,5,2,0
7,10,8,8,7,14,5,10
10,0,2,1,0,4,2,1
0,0,0,1,0,1,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
2890,3090,2588,3950,3124,3308,3119,2629
0,0,0,1,0,0,0,0
2123,1870,1786,1648,1780,1777,1579,1995
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,4,4,1,1,2
1,1,0,2,1,0,1,0
20,26,21,31,41,16,14,20
7,3,0,3,1,0,2,4
0,0,0,0,0,0,0,0
3073,2804,2687,2676,2636,2609,3076,3008
0,0,0,0,0,0,0,0
4932,6122,5308,4643,5896,5729,5004,6205
604,593,283,432,502,416,323,348
0,0,2,0,0,1,2,0
0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0
3,2,2,10,2,2,3,5
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
110,144,104,108,116,366,148,169
288,257,167,180,275,268,201,295
96,83,86,87,32,97,53,65
0,1,0,1,0,2,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
92,64,60,54,93,79,71,79
0,0,0,0,1,0,0,0
65,168,62,138,152,81,146,88
715,675,597,642,828,730,614,620
1043,1227,952,1034,972,874,1041,765
0,0,0,0,0,0,0,0
1275,1341,1207,1335,1617,1349,1371,1344
0,0,0,0,0,0,0,0
339,341,522,237,530,505,250,435
10,6,15,14,12,9,6,7
263,291,342,379,420,197,237,398
77,73,31,66,61,52,53,41
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9,20,29,20,11,8,14,23
516,594,798,731,683,535,399,661
182,194,206,242,216,184,169,157
4,6,12,9,8,6,4,7
19,22,9,15,26,24,37,29
920,710,736,435,675,778,898,865
4,5,3,9,6,7,3,1
0,0,1,0,0,1,0,0
2148,2208,1238,1921,1934,2077,1893,2001
5482,5535,5080,6577,4958,4773,3991,4076
1,0,0,0,3,0,0,1
0,1,1,1,0,1,0,0
529,419,500,522,559,434,336,449
2,0,2,0,0,0,0,0
30,43,30,53,35,29,33,24
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3,1,0,0,0,1
20,18,9,20,15,6,5,17
1,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,1,0,0
103,127,143,174,145,178,99,157
149,148,162,171,191,130,116,127
25,34,23,35,30,29,19,32
5,6,6,1,7,1,3,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
38,42,46,60,60,38,35,52
3,4,0,2,8,6,2,2
1,1,3,2,6,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
64,62,39,45,57,52,24,35
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,5,1,4,0,4,2,6
0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,1
0,0,0,0,0,0,0,0
1,9,2,9,7,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
45,21,21,24,46,36,25,44
0,0,0,0,0,0,0,0
1,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
2,1,3,5,2,0,0,1
0,0,0,0,1,0,0,1
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
22,29,31,29,30,21,14,15
0,5,9,4,0,3,0,4
2760,2716,2059,2630,2509,2934,2827,2347
1173,1265,944,1214,883,895,944,898
146,89,131,67,80,156,188,170
0,0,0,0,0,0,0,0
129,100,141,157,157,128,75,96
18,22,14,47,57,26,21,32
147,196,213,268,231,163,126,185
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3281,3514,3491,3851,4079,4268,4655,3794
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20391,18244,16822,17159,12570,17832,17754,20431
0,0,0,0,0,0,0,0
5,7,6,9,9,7,7,3
23,18,40,27,20,89,88,125
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
475,592,608,2189,981,681,821,2551
214,177,230,208,196,206,192,239
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,3,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,5,3,7,4,0,5,7
120,100,106,109,94,106,70,74
17,2,7,9,12,27,12,18
7,5,8,2,5,1,3,3
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
6,2,5,5,4,5,3,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0
135,91,125,175,185,102,77,85
0,0,0,0,0,0,0,0
1,4,1,1,2,0,2,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
176,176,169,225,233,185,151,146
0,0,0,0,0,0,0,0
0,0,0,2,0,0,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,3,6,13,10,5,8,11
1,1,2,2,5,2,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
11,33,17,21,16,20,5,7
0,0,0,0,0,0,0,0
48,45,12,10,106,98,21,65
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1648,1776,1580,1762,1994,1733,1893,1519
95,97,96,123,117,70,76,95
407,346,434,517,450,355,244,333
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8,8,8,7,14,1,0,8
0,0,0,0,0,0,0,0
280,372,309,461,416,311,270,254
22,26,11,9,15,12,9,11
1,3,0,0,0,0,0,0
4,5,2,4,2,2,0,0
8,13,10,8,12,10,14,5
2342,1960,1949,2014,2244,2267,1695,2044
1019,856,807,757,1015,1094,793,1029
0,1,0,1,2,0,0,0
22,24,22,20,25,21,25,36
31,50,14,26,28,26,33,49
30032,23727,21520,20365,23258,26204,20803,26740
1910,1684,1603,1782,1460,1600,1399,1492
0,0,0,0,0,0,0,0
0,1,1,1,3,0,0,2
5,2,3,4,6,4,1,5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
274,193,146,225,272,297,366,210
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,3,1,3,3,9,5,5
101,114,161,178,196,124,44,88
0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
62,67,85,94,110,58,35,54
0,0,0,0,0,0,0,0
96,101,50,71,115,94,62,143
185,277,224,294,286,217,138,204
0,1,0,1,0,0,0,0
417,321,468,407,263,312,256,326
2,8,3,12,5,7,1,1
0,0,0,0,0,0,0,0
2,3,3,2,4,7,1,3
0,0,0,0,0,0,0,0
0,0,1,0,1,2,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2,0,0,7,2,0
0,0,2,0,0,0,0,0
50,82,52,79,78,57,76,59
6,1,5,3,1,9,4,2
11,16,13,16,9,6,5,4
48,51,54,48,38,54,51,107
2,0,4,7,1,0,0,2
1,0,0,0,0,0,0,0
6,32,5,18,12,12,12,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
19,16,29,12,10,16,17,79
1899,1832,1387,1416,1255,1761,1631,1541
1,7,2,2,5,0,2,3
68,116,111,117,108,214,210,149
0,0,0,0,0,0,0,0
11,0,4,5,11,3,4,13
1100,1046,928,1232,975,1111,896,808
0,0,0,0,0,0,0,0
130,131,142,125,173,127,68,120
0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0
16,7,13,15,2,11,4,4
1411,1444,1483,1756,1543,1494,1209,1256
1,1,3,3,2,2,1,0
5,3,7,12,4,1,1,1
141,164,201,224,211,144,116,134
0,0,0,0,0,0,0,0
424,436,281,415,503,374,257,327
2,0,0,0,0,0,0,0
2,6,2,2,2,4,12,7
236,276,270,324,255,227,168,190
129,173,177,194,159,145,113,103
172,200,187,271,282,243,182,202
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
82,126,145,182,122,123,86,79
2123,1949,1821,2341,2236,2224,1572,1717
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15,50,31,26,58,67,16,14
100,96,86,120,141,101,74,117
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
99,139,115,93,91,106,182,124
5,1,11,6,1,9,4,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,3,2
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22,19,9,8,8,3,5,4
2,0,2,0,0,3,3,0
0,0,0,0,0,0,0,0
12,1,4,17,7,6,4,0
1,1,1,2,0,1,0,3
2485,2443,2374,2208,2492,2264,2157,2657
0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0
3,4,3,2,1,0,0,0
0,0,0,0,0,0,0,0
11,6,15,14,17,8,6,10
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
135,143,75,166,124,113,98,55
0,1,1,1,3,1,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
298,383,408,477,438,338,219,362
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
38,16,28,39,9,19,14,42
1056,1006,1061,1222,1273,1232,772,1093
0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0
1,0,2,1,0,1,0,0
52,22,46,30,46,27,29,20
61,40,37,25,24,27,45,58
28,7,21,8,13,18,14,27
1095,1046,857,1177,1210,1236,851,912
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
205,225,248,218,299,171,205,244
1,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,5,0,0,0,2,0,0
0,0,0,0,0,0,0,0
0,2,0,0,1,1,2,0
0,0,0,0,0,0,0,0
210,69,228,218,121,54,79,18
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
438,565,465,456,530,533,494,478
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,3,0,1,0,0
0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0
7,6,9,10,8,1,4,3
0,0,0,0,0,0,0,0
181,156,185,175,142,272,211,172
366,407,361,439,370,311,286,362
14,12,18,21,18,11,20,12
0,0,0,1,0,0,0,1
0,0,0,2,0,0,0,0
6,10,1,5,4,6,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,8,2,0,2,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
